dt,x,y,position,velocity,acceleration,jerk,heading
0.025000,156.107688,236.122453,128.010507,71.503468,-11.250570,-28.626716,0.348838
0.025000,157.784427,236.720328,129.790649,71.205686,-11.911286,-26.428617,0.336084
0.025000,159.461417,237.293731,131.562960,70.892454,-12.529295,-24.720358,0.322731
0.025000,161.138254,237.841636,133.327042,70.563261,-13.167694,-25.535967,0.308787
0.025000,162.814321,238.363008,135.082328,70.211446,-14.072621,-36.197091,0.294265
0.025000,164.489040,238.856889,136.828352,69.840972,-14.818965,-29.853775,0.279179
0.025000,166.162013,239.322447,138.564896,69.461753,-15.168740,-13.990995,0.263546
0.025000,167.832840,239.758910,140.291790,69.075757,-15.439853,-10.844513,0.247384
0.025000,169.501106,240.165571,142.008905,68.684617,-15.645618,-8.230581,0.230717
0.025000,171.166401,240.541795,143.716169,68.290568,-15.761925,-4.652274,0.213569
0.025000,172.828302,240.887017,145.413548,67.895124,-15.817759,-2.233374,0.195970
0.025000,174.486398,241.200751,147.101064,67.500658,-15.778665,1.563751,0.177950
0.025000,176.140262,241.482583,148.778769,67.108202,-15.698217,3.217941,0.159545
0.025000,177.789488,241.732186,150.446777,66.720312,-15.515630,7.303457,0.140793
0.025000,179.433666,241.949308,152.105228,66.338051,-15.290445,9.007393,0.121733
0.025000,181.072374,242.133780,153.754287,65.962339,-15.028441,10.480158,0.102407
0.025000,182.705215,242.285512,155.394162,65.595030,-14.692390,13.442042,0.082861
0.025000,184.331784,242.404497,157.025078,65.236628,-14.336053,14.253509,0.063138
0.025000,185.951679,242.490806,158.647271,64.887697,-13.957265,15.151510,0.043286
0.025000,187.564497,242.544585,160.260985,64.548574,-13.564919,15.693822,0.023352
0.025000,189.169821,242.566060,161.866452,64.218701,-13.194913,14.800243,0.003382
0.025000,190.767246,242.555530,163.463912,63.898404,-12.811872,15.321643,6.266608
0.025000,192.356372,242.513364,165.053597,63.587387,-12.440684,14.847522,6.246704
0.025000,193.936744,242.440006,166.635671,63.282951,-12.177430,10.530153,6.226900
0.025000,195.507953,242.335961,168.210322,62.986029,-11.876883,12.021909,6.207236
0.025000,197.069558,242.201803,169.777678,62.694258,-11.670830,8.242097,6.187753
0.025000,198.823311,242.026436,171.540178,70.499991,312.229305,12956.005417,6.187481
0.025000,200.855191,241.845542,173.580094,81.596638,443.865860,5265.462175,6.200926
0.025000,202.840601,241.693159,175.571343,79.649967,-77.866809,-20869.306740,6.211886
0.025000,204.780961,241.563336,177.516041,77.787936,-74.481255,135.422151,6.220532
0.025000,206.677443,241.450831,179.415858,75.992654,-71.811292,106.798536,6.227005
0.025000,208.530971,241.350992,181.272072,74.248581,-69.762889,81.936115,6.231423
0.025000,210.342197,241.259664,183.085600,72.541107,-68.298975,58.556535,6.233876
0.025000,212.111512,241.173118,184.857030,70.857212,-67.355787,37.727528,6.234434
0.025000,213.839041,241.087986,186.586656,69.185012,-66.888019,18.710747,6.233148
0.025000,215.524648,241.001220,188.274494,67.513546,-66.858642,1.175055,6.230051
0.025000,217.167943,240.910052,189.920316,65.832876,-67.226806,-14.726554,6.225155
0.025000,218.768277,240.811971,191.523653,64.133474,-67.976075,-29.970776,6.218463
